postUrl,companyUrl,companyName,followerCount,postDate,duration,date_count_method,numOfDays,postActualDate,textContent,likeCount,commentCount,name,query,category,timestamp,profileUrl,fullName,title
https://www.linkedin.com/feed/update/urn:li:activity:6864811533520781312,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""...at frd.corporate@childrensociety.org.sg or 6273 2010.  All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness...""",5,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:41:10.764Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6872421673002524672,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""...the word, feel free to reach out to us at frd.corporate@childrensociety.org.sg or 6273 2010.  All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes...""",9,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:41:23.505Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6873825726227976192,https://www.linkedin.com/company/mbsaas/,MBSAAS: Manchester Business School Alumni Association Singapore,549 followers,4mo,4,mo,124,26/11/2021,"""Dear Changemakers of #AMBS,   Join Manchester Worldwide (S.E. Asia) in an #actionforgood for Rare Disorders Society Singapore (RDSS). Your contribution will...""",4,0,MBSAAS: Manchester Business School Alumni Association Singapore,singapore children's society,Content,2022-03-30T08:41:51.326Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6877529437001396224,https://www.linkedin.com/company/aet/,AET,35K followers,3mo,3,mo,93,27/12/2021,"""...our in-house fundraiser and auction raising over S$4,000 for Singapore Children's Society - well exceeding our initial target.    The amount collected has been...""",66,4,AET,singapore children's society,Content,2022-03-30T08:39:33.244Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6876541818159415296,https://www.linkedin.com/company/azqore-sa/,AZQORE SA,10.7K followers,3mo,3,mo,93,27/12/2021,"""🎄AZQORE SA #CSR #Singapore was delighted to work with Singapore Children's Society to fulfil the #Christmas wishlist of 32 beneficiary children whose parent(s) are incarcerated.   Last Thursday, the CSR Internal Stream collected, wrapped...""",61,0,AZQORE SA,singapore children's society,Content,2022-03-30T08:39:37.720Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6876353717516541952,,,,3mo,3,mo,93,27/12/2021,"""A Season of GIVING  In line with Microstrategy Gives Program, we are constantly looking for ways to make a difference in our community! This year, instead of gift exchange, TEAM Singapore has decided in collaboration with the Singapore...""",94,10,Rita Ow,singapore children's society,Content,2022-03-30T08:39:37.720Z,https://www.linkedin.com/in/ACoAAAEHP6UBFQsWMdeKEtMFea_K1tQccIDPPtk?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAEHP6UBFQsWMdeKEtMFea_K1tQccIDPPtk,Rita Ow,HR Director Asia Pacific at MicroStrategy
https://www.linkedin.com/feed/update/urn:li:activity:6878614145206501376,,,,3mo,3,mo,93,27/12/2021,"""...Children's Society. It was quite a poignant moment for all of us to witness the selfless act from such a young person.   On behalf of Shriya, sincere thanks to all those who bought a copy of her book and helped make this happen. As we end...""",57,9,Push Sharma,singapore children's society,Content,2022-03-30T08:39:41.434Z,https://www.linkedin.com/in/ACoAAAAZ1rwBWfLvlJIzZ6OVQpm4Rs8IXEiWgzs?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAZ1rwBWfLvlJIzZ6OVQpm4Rs8IXEiWgzs,Push Sharma,Entrepreneur | Health & Wellness | Startups | Columbia University | Tech | Silva Graduate
https://www.linkedin.com/feed/update/urn:li:activity:6879388966060208128,https://www.linkedin.com/company/singapore-tourism-board/,Singapore Tourism Board,93.5K followers,3mo,3,mo,93,27/12/2021,"""...collects tote bags designed by guests during their staycation. These will then be filled with gifts and passed to children from the Singapore Children’s Society.​ ​ Our hotels are also spreading festive cheer through cross-industry...""",93,2,Singapore Tourism Board,singapore children's society,Content,2022-03-30T08:39:48.915Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6876831105463517184,https://www.linkedin.com/company/fujifilm-business-innovation-singapore/,FUJIFILM Business Innovation Singapore,12.2K followers,3mo,3,mo,93,27/12/2021,"""...some warmth to the KidSTART Singapore families who are facing financial difficulties and are struggling to meet basic needs.    We partnered with Singapore Children's Society to make a donation of 15 tins of milk powder, 77 packs of diapers...""",34,0,FUJIFILM Business Innovation Singapore,singapore children's society,Content,2022-03-30T08:39:48.915Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6879049581691330560,,,,3mo,3,mo,93,27/12/2021,"""...the sales of the book go to Singapore Children's Society. ❤  I am over the moon as I am a first-time author!!! 🤩  Join me and the other co-authors in celebration...""",45,15,Ivana Fertitta,singapore children's society,Content,2022-03-30T08:39:53.808Z,https://www.linkedin.com/in/ACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg,Ivana Fertitta,Corporate Trainer & Consultant I Professional Speaker I Well-being and Happiness Expert I Psychologist I Author
https://www.linkedin.com/feed/update/urn:li:activity:6878536850500390912,https://www.linkedin.com/company/exclusive-networks-asia/,Exclusive Networks Asia,5K followers,3mo,3,mo,93,27/12/2021,"""...Networks Singapore is taking the initiative to create awareness and drive an online charity campaign for Singapore Children's Society to give to the children in...""",12,0,Exclusive Networks Asia,singapore children's society,Content,2022-03-30T08:40:00.027Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6878239751808401409,,,,3mo,3,mo,93,27/12/2021,"""...with the entire world.   To get your copy click on the link: https://lnkd.in/gPGEYAbZ  All proceeds from the sales of the book go to Singapore Children's Society . 🙏🏻  Congratulations to all the amazing co-authors🥂 Yolanda Madikizela  Tatiana...""",24,16,Shikha Sarkar,singapore children's society,Content,2022-03-30T08:40:00.027Z,https://www.linkedin.com/in/ACoAAALUdA4BOL0sgy95RwsBiqAYCs_rEsso1bo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAALUdA4BOL0sgy95RwsBiqAYCs_rEsso1bo,Shikha Sarkar,Co-Founder & Director at Global Influencers Publishing House Pte Ltd
https://www.linkedin.com/feed/update/urn:li:activity:6880005063637651456,https://www.linkedin.com/company/zillearn/,ZilLearn,1.1K followers,3mo,3,mo,93,27/12/2021,"""...| CampusImpact | Daughters Of Tomorrow (DOT) | Hagar | New Life Community Services (Singapore) | Parkinson Society Singapore | Singapore Children's Society | #MINDS | #PresidentsChallenge | #SHINE | #TheSalvationArmySingapore...""",6,0,ZilLearn,singapore children's society,Content,2022-03-30T08:40:00.027Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6881103632574619648,https://www.linkedin.com/company/the-capitol-kempinski-hotel/,The Capitol Kempinski Hotel Singapore,915 followers,3mo,3,mo,93,27/12/2021,"""...bag artworks and messages the families crafted are greatly appreciated by us and the beneficiaries from the Singapore Children's Society.  #TheCapitolKempinskiHotelSingapore #GivingSeason #GuestExperience #Singapore""",18,0,The Capitol Kempinski Hotel Singapore,singapore children's society,Content,2022-03-30T08:40:09.982Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6879772399840190464,,,,3mo,3,mo,93,27/12/2021,""".../gPGEYAbZ  All proceeds from the sales of the book go to Singapore Children's Society. ❤  A special thank to our amazing publishers Neera Gupta, Shikha Sarkar from Global Influencers Publishing House! 🎉  Well done to all the co-authors...""",42,6,Ivana Fertitta,singapore children's society,Content,2022-03-30T08:40:09.982Z,https://www.linkedin.com/in/ACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg,Ivana Fertitta,Corporate Trainer & Consultant I Professional Speaker I Well-being and Happiness Expert I Psychologist I Author
https://www.linkedin.com/feed/update/urn:li:activity:6878217601777057792,https://www.linkedin.com/company/global-influencers-publishing-house/,Global Influencers Publishing House,421 followers,3mo,3,mo,93,27/12/2021,"""...on the link: https://lnkd.in/gNdrmpxB  All proceeds from the sales of the book go to Singapore Children's Society  🙏🏻  Congratulations to all the amazing co-authors🥂 Yolanda Madikizela  Tatiana Solomatina 达妮亚  Susanne Schutz Sarah...""",15,5,Global Influencers Publishing House,singapore children's society,Content,2022-03-30T08:40:21.624Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6876704185438609408,,,,3mo,3,mo,93,27/12/2021,"""I keep telling everyone how good I am at what I do and as the saying goes ""the proof is in the pudding""!

Not only have I edited this volume but I am a contributing author. Everyone needs to know how Catitude - the attitude of cats can be a lesson in how we humans live!

You will only know how I write and how good my editing is if you buy this book and read all the fabulous, heartfelt chapters. 

You will learn so much about life and people! 

Now to give you the formal blurb that the publishers want you to read...

#MyVoice Vol. 3 – Journeys of Self-Discovery and Resilience is an ensemble volume of moving stories detailing the lives of twenty women from varied backgrounds around the world. Every chapter, told in the author's voice, highlights strength, resilience, and a way forward when life seems impossible. These are women to admire and emulate. These are truly stories of self-discovery and resilience. And each one highlights the premise that ""Everyone has a story.""

Funds raised through the sale of this volume will support the work of Singapore Children’s Society. The Society protects and nurtures children and youth of all races and religions. More details on: www.globalinfluencers.sg

https://lnkd.in/gC57bQsC






#AnnaVonZinner #AislingFenix #AvnishSharma #BhaviniRaval #ChristinaThemar #EmilyPearson #IvanaFertitta #JasmeetArora #JulieAswani #KristyAnnWaugh #LornaSianenPagaduan #MichelleHarrisFounderatMichelleHarrisInternational #NiveditaRamanujam #RosedaCampbell #SaharGMadani #SarahKalmeta #SusanneSchutz #TatianaSolomatina达妮亚 #YolandaMadikizela #howtowriteabook #wanttobeanauthor #writingcoach #annavonzinner #bookmenow #bookwritingmentormelbourne #writingcoachmelbourne #nonfictioneditormelbourne #editormelbourne #ghostwritermelbourne""",9,13,Anna Von Zinner,singapore children's society,Content,2022-03-30T08:40:21.624Z,https://www.linkedin.com/in/ACoAABEScy8BWfKM_G28fk5vxuKeoHEccZOPKNY?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABEScy8BWfKM_G28fk5vxuKeoHEccZOPKNY,Anna Von Zinner,Bestselling Author / Professional Editor / Writing Mentor / International Speaker
https://www.linkedin.com/feed/update/urn:li:activity:6878208592995061760,,,,3mo,3,mo,93,27/12/2021,"""...click on the link: https://lnkd.in/g2CwhsED  All sales proceeds go to Singapore Children's Society 🙏🏻  Congratulations to all the amazing co-authors🥂  Yolanda Madikizela Tatiana Solomatina 达妮亚 Susanne Schutz Sarah Kalmeta Sandra McGivern...""",24,7,Neera Gupta,singapore children's society,Content,2022-03-30T08:40:27.779Z,https://www.linkedin.com/in/ACoAAAFqdB8B8lQWLg9ctmbbItPwOI12bJ6RfME?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAFqdB8B8lQWLg9ctmbbItPwOI12bJ6RfME,Neera Gupta,Chief Visionary Officer/ Founder at Global Influencers Publishing House and Kit Kat Events & Marketing
https://www.linkedin.com/feed/update/urn:li:activity:6876407939024998400,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""A reminder we all need: If you never try, you’ll never know.  It was our honour to have gotten the chance to chat with a few volunteers of Singapore Children’s Society for our campaign Project Hope & Smiles (bit.ly/hopeandsmiles)   If you...""",54,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:40:35.563Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6878540630881112064,,,,3mo,3,mo,93,27/12/2021,"""...charity campaign for Singapore Children's Society to give to the children in need. As ONE team and ONE voice, we believe we can still make something beautiful...""",9,0,June Lim,singapore children's society,Content,2022-03-30T08:40:35.563Z,https://www.linkedin.com/in/ACoAACNgVmABfsN6NqKoKySjJje0EnVXOkIFI0M?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAACNgVmABfsN6NqKoKySjJje0EnVXOkIFI0M,June Lim,"Digital Marketing Manager, APAC at Exclusive Networks Asia"
https://www.linkedin.com/feed/update/urn:li:activity:6874292705850200064,https://www.linkedin.com/company/astar-sics/,A*STAR Singapore Institute for Clinical Sciences (SICS),929 followers,3mo,3,mo,93,27/12/2021,"""Social service agencies in Singapore have highlighted that the pandemic has hit not only adults but also young ones who face changing routines, isolation...""",9,0,A*STAR Singapore Institute for Clinical Sciences (SICS),singapore children's society,Content,2022-03-30T08:40:53.227Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6877876844641812480,,,,3mo,3,mo,93,27/12/2021,"""...at Michelle Harris International  Parenting Seminars by Neerja Singh - The Seenager, GenBridger and Leena Kapil. For more information click on:  https://lnkd.in/eU-yPqWK All sales proceeds go to Singapore Children's Society.""",,,Neera Gupta,singapore children's society,Content,2022-03-30T08:41:02.469Z,https://www.linkedin.com/in/ACoAAAFqdB8B8lQWLg9ctmbbItPwOI12bJ6RfME?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAFqdB8B8lQWLg9ctmbbItPwOI12bJ6RfME,Neera Gupta,Chief Visionary Officer/ Founder at Global Influencers Publishing House and Kit Kat Events & Marketing
https://www.linkedin.com/feed/update/urn:li:activity:6879948731488198656,https://www.linkedin.com/company/deloitte/,Deloitte,9.6M followers,3mo,3,mo,93,27/12/2021,"""Most of us celebrate the Christmas spirit of goodwill and love during this holiday season! But, despite the festive cheer, not everyone’s Christmas will be merry.  Bullying is prevalent in our society, where 1 in 4 students have been...""",6,0,Deloitte,singapore children's society,Content,2022-03-30T08:41:02.470Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6874958392100843521,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""....  All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness to children in need.  (Click on bit...""",3,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:41:02.470Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6877878376250662912,https://www.linkedin.com/company/kit-kat-events-&-marketing/,KIT KAT EVENTS & MARKETING,270 followers,3mo,3,mo,93,27/12/2021,"""...at Michelle Harris International  Parenting Seminars by Neerja Singh - The Seenager, GenBridger & Leena Kapil. For more information click on:  https://lnkd.in/eU-yPqWK All sales proceeds go to Singapore Children's Society.   #writing #events #art...""",,,KIT KAT EVENTS & MARKETING,singapore children's society,Content,2022-03-30T08:41:02.475Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6878944641979432960,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""Mr Koh (Chairman of Singapore Children’s Society) shares about his personal conversations with our beneficiaries & the unexplainable joy he feels from giving back.  Just in case you’ve missed our campaign Project Hope & Smiles (bit.ly...""",19,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:41:02.475Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6876747734754373632,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""..., don’t forget to mark your calendars for our Facebook Live Donation Draw on 22 Dec @ 3pm 🙌  All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes...""",4,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:41:10.764Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6874497083949256705,https://www.linkedin.com/company/wellways-australia/,Wellways Australia,3.5K followers,3mo,3,mo,93,27/12/2021,"""...women writers has been both surreal and lifechanging.    Funds raised through the sale of this volume of '#myvoice' will support the work of Singapore Children's Society.   https://lnkd.in/ddEM4H6S  Image: Portrait of Lilian in a hat holding...""",16,1,Wellways Australia,singapore children's society,Content,2022-03-30T08:41:23.506Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6876669644875337729,https://www.linkedin.com/company/fairmarch/,Fairmarch,184 followers,3mo,3,mo,93,27/12/2021,"""...have chosen to do life differently.   While Singapore is generally a literate society, young children from less privileged backgrounds struggle to read or write...""",7,0,Fairmarch,singapore children's society,Content,2022-03-30T08:41:37.145Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6892360628606959616,https://www.linkedin.com/company/schroders/,Schroders,145K followers,2mo,2,mo,62,27/1/2022,"""...Children's Society to hand-colour six unique festive stickers for use via social messaging apps like WhatsApp and Telegram. Download these vibrant animated...""",2,0,Schroders,singapore children's society,Content,2022-03-30T08:39:37.720Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6892360641923883008,https://www.linkedin.com/company/schroders/,Schroders,145K followers,2mo,2,mo,62,27/1/2022,"""...Children's Society to hand-colour six unique festive stickers for use via social messaging apps like WhatsApp and Telegram. Download these vibrant animated...""",12,1,Schroders,singapore children's society,Content,2022-03-30T08:39:41.434Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6892798823903698944,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""...Society, Tinkle Friend is a national toll-free helpline and chatline for all primary school students in Singapore. Tinkle Friend provides support, advice, and information to lonely and distressed children, especially in situations when...""",23,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:39:44.988Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6889508567133638657,,,,2mo,2,mo,62,27/1/2022,"""...the heart.  All proceeds from the sales of the book go to Singapore Children's Society. ❤   Congratulations to our amazing publishers Neera Gupta, Shikha Sarkar from Global Influencers Publishing House and to all the amazing co-authors...""",57,19,Ivana Fertitta,singapore children's society,Content,2022-03-30T08:39:48.915Z,https://www.linkedin.com/in/ACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAUlOUEBzgmYW51s-r1jwCVz448gx_mPzMg,Ivana Fertitta,Corporate Trainer & Consultant I Professional Speaker I Well-being and Happiness Expert I Psychologist I Author
https://www.linkedin.com/feed/update/urn:li:activity:6891586746912530432,,,,2mo,2,mo,62,27/1/2022,"""...from the sales of the book go to Singapore Children's Society. ❤  Congratulations to our amazing publishers Neera Gupta, Shikha Sarkar from Global Influencers Publishing House and to all the amazing co-authors! 🎉  Yolanda Madikizela Tatiana...""",14,10,Sarah Kalmeta,singapore children's society,Content,2022-03-30T08:40:09.982Z,https://www.linkedin.com/in/ACoAAAHvHo4BX1pC2Ci-JNJHeUbRTGdeyAl694Y?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAHvHo4BX1pC2Ci-JNJHeUbRTGdeyAl694Y,Sarah Kalmeta,"Helping Intelligent, Driven Women Become Rad, Respected Leaders | Using High Performance Neuroscience | Unleash Your Inner Rebel! | 1500 Clients Transformed | Leadership of Self | Amazon Best-Selling Author"
https://www.linkedin.com/feed/update/urn:li:activity:6891266080766066688,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""Singapore Children’s Society is marking our 70th Anniversary this year! To celebrate this milestone, we are unveiling our 70th Anniversary logo and tagline. Find out what the design and orange colour mean as well as why we chose...""",22,2,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:40:09.982Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6887601727785328640,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""In 2000, Singapore Children’s Society started our child sexual abuse prevention programme: KidzLive: I Can Protect Myself. We equip children with body safety...""",19,0,Singapore Children's Society,singapore children's society,Content,2022-03-30T08:40:21.624Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6886124479404216320,https://www.linkedin.com/company/deloitte/,Deloitte,9.6M followers,2mo,2,mo,62,27/1/2022,"""We are honoured to be recognised at the President’s Volunteerism & Philanthropy Awards (PVPA) 2021 for our contributions towards the Singapore Children's Society Bully-Free Programme and Singapore Repertory Theatre Ideas From Nothing...""",14,1,Deloitte,singapore children's society,Content,2022-03-30T08:40:21.624Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6890482090220101632,,,,2mo,2,mo,62,27/1/2022,"""...their stories, struggles and achievements to inspire and motivate you.  All proceeds from the sales of the book go to Singapore Children's Society. ❤  Congratulations to our amazing publishers #NeeraGupta, #ShikhaSarkar from...""",6,4,Anna Von Zinner,singapore children's society,Content,2022-03-30T08:40:27.779Z,https://www.linkedin.com/in/ACoAABEScy8BWfKM_G28fk5vxuKeoHEccZOPKNY?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAABEScy8BWfKM_G28fk5vxuKeoHEccZOPKNY,Anna Von Zinner,Bestselling Author / Professional Editor / Writing Mentor / International Speaker
https://www.linkedin.com/feed/update/urn:li:activity:6891241075269353472,https://www.linkedin.com/company/blackbox-research/,Blackbox,4.6K followers,2mo,2,mo,62,27/1/2022,"""...the family felt adequately supported in raising two special needs children and if Singapore is an #inclusive society when it comes to children with special needs.   A while back, the Lien Foundation partnered Blackbox to explore the views...""",28,6,Blackbox,singapore children's society,Content,2022-03-30T08:41:37.145Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6885094213491552258,https://www.linkedin.com/company/ipi-singapore/,IPI,5.4K followers,2mo,2,mo,62,27/1/2022,"""...?   At the 𝐁𝐞𝐲𝐨𝐧𝐝 𝐒𝐤𝐢𝐧 𝐃𝐞𝐞𝐩 - 𝐄𝐜𝐳𝐞𝐦𝐚 scientific webinar organised by the Society of Cosmetic Scientists Singapore (SCSS) and Asian Children...""",9,0,IPI,singapore children's society,Content,2022-03-30T08:41:37.145Z,,,
https://www.linkedin.com/feed/update/urn:li:activity:6901362135046205440,,,,1mo,1,mo,31,27/2/2022,"""...often represent additional care and compassion for people for the planet.   And hopefully, men will be inspired by women, who lead with care and compassion for people and planet.   All proceeds of the book go to the Singapore Children's...""",230,34,Mette Johansson,singapore children's society,Content,2022-03-30T08:39:29.770Z,https://www.linkedin.com/in/ACoAAAmUt7oB7kpHkV0TAYydELAFyGsUjbHFAEo?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAmUt7oB7kpHkV0TAYydELAFyGsUjbHFAEo,Mette Johansson,"Speaker, Author, Consultant, Trainer, Coach | Inspiring Inclusive & Authentic Leaders | Partnering with Leaders to Create a Lasting Impact | Certified Board Director"
https://www.linkedin.com/feed/update/urn:li:activity:6904590320122642432,,,,1mo,1,mo,31,27/2/2022,"""...writing journey. She has donated all the profits of the book sale to Singapore Children's Society towards the education of underprivileged Children and through this...""",26,4,Push Sharma,singapore children's society,Content,2022-03-30T08:39:29.770Z,https://www.linkedin.com/in/ACoAAAAZ1rwBWfLvlJIzZ6OVQpm4Rs8IXEiWgzs?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAZ1rwBWfLvlJIzZ6OVQpm4Rs8IXEiWgzs,Push Sharma,Entrepreneur | Health & Wellness | Startups | Columbia University | Tech | Silva Graduate
https://www.linkedin.com/feed/update/urn:li:activity:6904053069198299136,,,,1mo,1,mo,31,27/2/2022,"""I’m glad I could help Singapore Children's Society. Please support their mission and good works 👍""",81,1,Eugene Lim,singapore children's society,Content,2022-03-30T08:39:29.770Z,https://www.linkedin.com/in/ACoAAB1xD2IBGwSz7pCurlC2YwmhmA6_o39D56I?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAB1xD2IBGwSz7pCurlC2YwmhmA6_o39D56I,Eugene Lim,White Hat Hacking && DevSecOps | GovTech Cybersecurity Group
https://www.linkedin.com/feed/update/urn:li:activity:6899954210545238016,,,,1mo,1,mo,31,27/2/2022,"""I had always planned to publish a book. I just didn't know what topic I should write about. 😄

I had spent time, money, and effort on a paranormal romance novel, and had planned to self-publish after agents and publishers had rejected my blurb. Time passed and my novel is still hidden in one of my digital folders.

Years later, I would get this message on WhatsApp 

""Just wanted to check with u if u want to co-author for #MyVoice book and write a chapter?""

I said yes.

This time, I knew what I wanted to write about. Older and, slightly, wiser, I realized what I wanted was to inspire and help others in my own way, cliche though it may be. This is why I'm driven to volunteer.

There was a bit of trepidation when I finished my chapter, because I bared a little more of my self to the world.

Will people judge me after reading my story? Probably

Will it inspire others? I do hope so

Thank you,  Neetha Sanjay for asking me. Thank you,  Neera Gupta of Global Influencers Publishing House for believing in my story.

MyVoice - Volume 4 will come out in March and will feature memoirs from women around world. Proceeds will also go to the Singapore Children's Society 

Stay tuned!

#inspirational #womenempoweringwomen #selfgrowth """,108,52,Sheila Berman,singapore children's society,Content,2022-03-30T08:39:33.243Z,https://www.linkedin.com/in/ACoAAAAbsRMB8pzibSudagAParG8aRtMO-Xkmh0?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAbsRMB8pzibSudagAParG8aRtMO-Xkmh0,Sheila Berman,Digital Marketing Strategist | Digital Channel Enabler | Ecommerce | Nonprofit Global Lead MarTech & Marketing Operations | Speaker
https://www.linkedin.com/feed/update/urn:li:activity:6902905035336880128,,,,1mo,1,mo,31,27/2/2022,"""Keen to join Singapore Children's Society family? We have a number of positions available so do check out our careers page https://lnkd.in/g5Xrki4R Singapore...""",4,0,Joyce Teng,singapore children's society,Content,2022-03-30T08:39:33.243Z,https://www.linkedin.com/in/ACoAAAOeuC4B9RmarDv_R6WoTjlV-j0ZbBmqWVA?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAOeuC4B9RmarDv_R6WoTjlV-j0ZbBmqWVA,Joyce Teng,"Senior Director, Community Engagement & Partnerships / Corporate Communications"
https://www.linkedin.com/feed/update/urn:li:activity:6897589453574012928,,,,1mo,1,mo,31,27/2/2022,"""Dear parents and care-givers, do spend sometime listening to the podcast currated by Singapore Children's Society, having myself (Social Worker) and my...""",10,0,Maathavan Kalaichelvan,singapore children's society,Content,2022-03-30T08:39:37.720Z,https://www.linkedin.com/in/ACoAAA64J0QBlCVyZMSghXwy_abQJyyGBmIFe2w?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAA64J0QBlCVyZMSghXwy_abQJyyGBmIFe2w,Maathavan Kalaichelvan,Social Worker at Montfort Care
