postUrl,companyUrl,companyName,followerCount,postDate,duration,date_count_method,numOfDays,postActualDate,textContent,name,query,category,timestamp,likeCount,commentCount
https://www.linkedin.com/feed/update/urn:li:activity:6876407939024998400,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,3mo,3,mo,93,27/12/2021,"""A reminder we all need: If you never try, you’ll never know.

It was our honour to have gotten the chance to chat with a few volunteers of Singapore Children’s Society for our campaign Project Hope & Smiles (bit.ly/hopeandsmiles) 

If you would like to give back but you’re unsure on how to start – We hope our campaign will help 😊 Giving back can be done in many ways - Through donation, fundraising or volunteering. Any form of support is greatly appreciated. It stems from the same purpose of bringing hope & smiles to our children, youth, and families in need.

To donate & find out more, visit: bit.ly/hopeandsmiles ✨

Pass this message to someone you know, & support us by making a positive difference today!

#projecthopeandsmiles #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:13.789Z,54,0
https://www.linkedin.com/feed/update/urn:li:activity:6894082070344278016,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""May this new year be filled with happiness, prosperity, and many precious moments with your loved ones. 祝大家虎年大吉，虎虎生威，福虎凌云！

Happy Lunar New Year 2022! 🍊""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.763Z,9,0
https://www.linkedin.com/feed/update/urn:li:activity:6861179986712244225,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,5mo,5,mo,155,26/10/2021,"""More than 70 volunteers & donors were honoured for their dedicated service and generous support at the Singapore Children’s Society Awards on Saturday 30 Oct. Held in a hybrid format, the Awards was held for recipients for the years 2020 and 2021, with more than 20 recipients receiving their awards from President Halimah Yacob at the onsite event. The Society's top service accolade, the Ruth Wong Award, was presented to Captain Suresh Menon and Dr Tan Seok Hui, for the year 2020 and 2021 respectively (Dr Tan attended the event virtually). Gartner Advisory (Singapore) Pte Ltd also received our Gopal Haridas Award for being our top donor. We thank all our award recipients for their unwavering support and dedication to Children’s Society and our beneficiaries.""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,20,1
https://www.linkedin.com/feed/update/urn:li:activity:6871713220965605376,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,4mo,4,mo,124,26/11/2021,"""What does bringing Hope & Smiles to others mean to you?
Project Hope & Smiles (bit.ly/hopeandsmiles) is created to remind us how giving back can be done in many ways, & how it can translate into love, hope & smiles for others.

May this video of our chat with a couple of our volunteers of Singapore Children’s Society inspire you like it did to us 😊 Through donation, fundraising or volunteering – we have the same goal in mind: To put hope and smiles in the hearts of our children, youth and families in need.

Please support us in making that positive difference to the lives of those we are caring for. 
To donate & find out more, visit: bit.ly/hopeandsmiles  

Take that step to give back and bring hope & smiles to others today!
 
#projecthopeandsmiles #fundraising #charity #givingback #donatetoday 
""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,20,1
https://www.linkedin.com/feed/update/urn:li:activity:6896709300266385408,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1mo,1,mo,31,27/2/2022,"""The digital world is all around us, and it is here to stay. Our children and youth increasingly use and rely on digital technologies for a variety of reasons, which makes staying safe online more important. 

In this ParenTIPs podcast on Safer Internet Day, we hosted members of Project Techmap from the Singapore Children’s Forum 2021/22. Hear from our youth participants Daryl, Clarisse, and Ezann as they share about what they do online, what they like about it, as well as some of the issues they confront, including tensions with parents over screen time and usage. They also suggested tips for children and their parents/caregivers to ensure safe, engaging, and positive online experiences. 

Happy Safer Internet Day! 

Tune in to the podcast via the below streaming platforms:
Anchor - https://lnkd.in/geuNaCMY
Spotify - https://lnkd.in/gBAv9Khc

#parentips #SaferInternetDay #SID2022 #sgchildrenforum""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,8,0
https://www.linkedin.com/feed/update/urn:li:activity:6892715387100766209,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""Who doesn’t get excited when it comes to red packets! Unfortunately, not every child gets them like many of us.
 
This Lunar New Year, donate to our project (bit.ly/lkncny2022) & fill the hearts of our beneficiaries with extra love & joy as you spread kindness their way 😊
(Scroll to view the rest of our Angbao designs - Let us know which is your favourite!)
 
No matter how big or small your support is - You can make a significant impact to the lives of our children, youth, and families in need 🌈
 
To donate & find out more: visit: bit.ly/lkncny2022 ✨
Share about our campaign & support us by giving today!
 
#lkncny2022 #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,7,0
https://www.linkedin.com/feed/update/urn:li:activity:6890178664806412288,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""😋 We’re pretty sure you know at least 5 people who love having steamboat during Lunar New Year - Share & send this post their way!
 
As we usher in the Lunar New Year with good food, joy & laughter, not every family is as fortunate.
 
Donate to our project (bit.ly/lkncny2022) today & continue being the reason someone’s heart gets filled with extra love. Spur your little ones to do so too! Make it a fun family tradition to give back together.
 
With your continual support, you help to keep our services and programmes running, making a positive difference to our children, youth, and families in need ❤️
 
To donate & find out more: visit: bit.ly/lkncny2022 ✨
Spread the word about our campaign & support us by giving back today!
 
#lkncny2022 #fundraising #charity #givingback #donatetoday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,6,0
https://www.linkedin.com/feed/update/urn:li:activity:6887601727785328640,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,2mo,2,mo,62,27/1/2022,"""In 2000, Singapore Children’s Society started our child sexual abuse prevention programme: KidzLive: I Can Protect Myself. We equip children with body safety skills and help-seeking strategies, and also advocate for sexual abuse prevention content to be weaved into the pre-school curricula. We are glad MSF has announced that there will be concerted efforts to teach pre-schoolers on body safety and for pre-school educators to be trained to teach this content by attending the course offered by Society.

Read on to hear more from Ms Lin Xiaoling, Deputy Director of our Research and Advocacy group on the importance of teaching body safety skills. Help us continue running programmes like this for our children by making a contribution here: https://lnkd.in/gB9XUb2e""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,19,0
https://www.linkedin.com/feed/update/urn:li:activity:6782935191104106496,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""Over the March school holidays, 37 students received new tablets with keyboards that were generously donated by AJ Warren Dental Clinic. These tablets will help our beneficiaries from Yishun Family Service @ Children’s Society in their home-based learning as they start their new school term. These tablets will also be useful for their family members to better access online services, such as to search and apply for jobs or access government websites. Thank you Dr Warren! https://lnkd.in/eUNyQwd""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,19,1
https://www.linkedin.com/feed/update/urn:li:activity:6785818924912140289,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,1yr,1,yr,365,30/3/2021,"""The recent spate of child sexual abuse cases shows the urgent need to empower our children and this needs to start at pre-school, our Vice-Chairman Prof Ho Lai Yun expounds in the Channel NewsAsia commentary below.

#bodysafety #kidzlive""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,17,1
https://www.linkedin.com/feed/update/urn:li:activity:6795603192051843072,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,11mo,11,mo,341,23/4/2021,"""Self-care is a term we hear all the time. But what does self-care mean for parents? In the last of this three-part series on positive parenting, find out why it's okay to be a 'good enough' parent.  

Tune in at https://lnkd.in/gZi9VPV 

#parenting #parentingsg #parentips""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:14.764Z,18,0
https://www.linkedin.com/feed/update/urn:li:activity:6796334195326169089,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,11mo,11,mo,341,23/4/2021,"""#Bullying is a worldwide problem and Dr Cheung Hoi Shan, our Research Committee member, is one of the two professors shedding light on the powerful role peers can play in the CNA commentary below. You can also find useful bullying related resources via our website www.bullyfree.sg https://lnkd.in/gU646BF #cyberbullying #bullyfree #bekind """,Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,15,0
https://www.linkedin.com/feed/update/urn:li:activity:6798140022894792704,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,11mo,11,mo,341,23/4/2021,"""After a year in making, we present ‘Signs’, a song written and produced by our very own youth members from JYC @ Children’s Society (GIG @ JYC) to raise awareness on the need of seeking help when one experiences early signs of distress.

Through this music video, we hope to help listeners identify signs of distress and remind them that support can be found around them. 

Thank you, Snakeweed Studios for making this possible with the help for the song’s recording!

https://lnkd.in/g9-6_mc

#SignsbySCS #mentalhealth #mentalhealthawareness #sgchildrensociety
""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,21,4
https://www.linkedin.com/feed/update/urn:li:activity:6830316792926277632,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,8mo,8,mo,248,25/7/2021,"""Happy 56th birthday Singapore! Despite the pandemic, there is still much to be thankful for so let’s remind each other of what good things we have here in SG. Enjoy the long weekend with your loved ones and don’t forget to wear red and white today for our nation!

#IAmThankfulFor #sgchildrensocND #happynationalday""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,17,0
https://www.linkedin.com/feed/update/urn:li:activity:6817270831744462848,https://www.linkedin.com/company/singapore-children's-society/,Singapore Children's Society,1.5K followers,9mo,9,mo,279,24/6/2021,"""Today is Youth Day which is dedicated to the youth of our nation. We work closely with youth to help them thrive, be resilient and develop positively into responsible and healthy young adults. On this occasion, we wish all youth a Happy #YouthDay!""",Singapore Children's Society,https://www.linkedin.com/search/results/content/?fromOrganization=%5B%226590766%22%5D&origin=GLOBAL_SEARCH_HEADER&sid=-aT&sortBy=%22relevance%22,Content,2022-03-30T10:11:17.610Z,13,0
