query,error,timestamp,profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId
https://www.instagram.com/p/CLEQVHRBATS/,No comments found,2022-03-22T04:20:14.097Z,,,,,,,,,
https://www.instagram.com/p/CLByYblADU9/,No comments found,2022-03-22T04:20:14.505Z,,,,,,,,,
https://www.instagram.com/p/CK0zj_Qh-u_/,No comments found,2022-03-22T04:20:14.916Z,,,,,,,,,
https://www.instagram.com/p/CKlaGFPniRg/,,2022-03-22T04:20:16.673Z,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/118286997_306161077475658_2416664510125818665_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4J3AN6N6OcIAX9oO4fX&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT877Xmv9p38knNQrfkJUQehViwR_yFdm0srHgbMlL2sQQ&oe=623F5419&_nc_sid=705020,gift.it.forward,https://www.instagram.com/gift.it.forward,Very creative! Way to go to making Physics cool!,1,0,2021-01-28T12:30:03.000Z,18191656150040811,3221582896
https://www.instagram.com/p/CKlaGFPniRg/,,2022-03-22T04:20:16.673Z,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/92278821_553770331914769_3297187234259664896_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=VvlbIx7p7yoAX-ZzO5j&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT83JZfmziPaoF8KCzRJlUwk0xk-Fbs3Y3un8nEPCrjlbw&oe=6240739A&_nc_sid=705020,playeum,https://www.instagram.com/playeum,💓,2,0,2021-01-28T10:31:28.000Z,17896392898803960,1349057302
https://www.instagram.com/p/CKgNOcnpvkE/,No comments found,2022-03-22T04:20:17.267Z,,,,,,,,,
https://www.instagram.com/p/CKQwafIs5ga/,No comments found,2022-03-22T04:20:17.863Z,,,,,,,,,
https://www.instagram.com/p/CKLtsk3gXl0/,No comments found,2022-03-22T04:20:18.293Z,,,,,,,,,
https://www.instagram.com/p/CJx24_MjZPw/,,2022-03-22T04:20:20.032Z,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/120140465_811901809619190_2675566253806309455_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IQLbp328UqUAX_EXixa&tn=n_xVSXrIoc7G0ng5&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_rzcHy1yxjk-ZimlJDk7LYqSO93uMQB6uVyJrbs3myIw&oe=6240A93F&_nc_sid=705020,ispcanglobal,https://www.instagram.com/ispcanglobal,This is great 👏,0,0,2021-01-11T20:06:00.000Z,18184943038056584,15896523524
https://www.instagram.com/p/CJx24_MjZPw/,,2022-03-22T04:20:20.032Z,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/12568271_1675175636105151_696356103_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=2hO5KaagyFYAX8pnL5C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8kVu-z7-zpbM6DLTuo4Aok_Itbd80SNQGVWdWrTt4z3g&oe=623F7206&_nc_sid=705020,jteng76,https://www.instagram.com/jteng76,#kindness,0,0,2021-01-09T06:22:28.000Z,17875248470126200,575390539
https://www.instagram.com/p/CJfB4mJFOOU/,No comments found,2022-03-22T04:20:20.522Z,,,,,,,,,
https://www.instagram.com/p/CJPeNV0rjs-/,No comments found,2022-03-22T04:20:20.859Z,,,,,,,,,
https://www.instagram.com/p/CJNASbljaZS/,,2022-03-22T04:20:22.293Z,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/140756129_276936020517352_3871290924550452151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=YhzZaxW2jf0AX_s8xZO&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-JIvSAvBUk9MNqcaZGR8jI-qE-3Ccl3Qnlx4MJdSoahA&oe=623FE3CF&_nc_sid=705020,krya.global,https://www.instagram.com/krya.global,Merry Christmas ❤️,0,0,2020-12-25T09:34:26.000Z,17849580869490072,5954105289
https://www.instagram.com/p/CJLPBRdngWR/,Couldn't access post,2022-03-22T04:20:53.780Z,,,,,,,,,
https://www.instagram.com/p/CI5YCoQg7Ip/,Couldn't access post,2022-03-22T04:21:25.020Z,,,,,,,,,
https://www.instagram.com/p/CI2r_rZD1mv/,Couldn't access post,2022-03-22T04:21:56.194Z,,,,,,,,,
https://www.instagram.com/p/CI0HBlmHmpc/,Couldn't access post,2022-03-22T04:22:27.417Z,,,,,,,,,
https://www.instagram.com/p/CIxeIEtnsGI/,Couldn't access post,2022-03-22T04:22:58.658Z,,,,,,,,,
https://www.instagram.com/p/CIrbIpxobTZ/,Couldn't access post,2022-03-22T04:23:30.064Z,,,,,,,,,
https://www.instagram.com/p/CInWKQCDszj/,Couldn't access post,2022-03-22T04:24:01.209Z,,,,,,,,,
https://www.instagram.com/p/CIiFsregevh/,Couldn't access post,2022-03-22T04:24:32.590Z,,,,,,,,,
https://www.instagram.com/p/CIZZhtZLuFF/,Couldn't access post,2022-03-22T04:25:03.734Z,,,,,,,,,
https://www.instagram.com/p/CIXdw8cnTTb/,Couldn't access post,2022-03-22T04:25:34.987Z,,,,,,,,,
https://www.instagram.com/p/CISsVEFAfgo/,Couldn't access post,2022-03-22T04:26:06.102Z,,,,,,,,,
https://www.instagram.com/p/CIQK7xYJ7V5/,Couldn't access post,2022-03-22T04:26:37.342Z,,,,,,,,,
https://www.instagram.com/p/CINX6PmHvGo/,Couldn't access post,2022-03-22T04:27:08.537Z,,,,,,,,,
https://www.instagram.com/p/CIF0WXWgpJe/,Couldn't access post,2022-03-22T04:27:39.724Z,,,,,,,,,
https://www.instagram.com/p/CHsORyanDzP/,Couldn't access post,2022-03-22T04:28:13.823Z,,,,,,,,,
https://www.instagram.com/p/CHl6b4Vnw34/,Couldn't access post,2022-03-22T04:28:45.078Z,,,,,,,,,
https://www.instagram.com/p/CHjHEktF6re/,No comments found,2022-03-22T04:32:00.182Z,,,,,,,,,
https://www.instagram.com/p/CHZ-9fCHNRg/,No comments found,2022-03-22T04:32:00.512Z,,,,,,,,,
https://www.instagram.com/p/CHKmE2igB2R/,No comments found,2022-03-22T04:32:00.755Z,,,,,,,,,
https://www.instagram.com/p/CHH9Rgpnx1D/,No comments found,2022-03-22T04:32:01.003Z,,,,,,,,,
https://www.instagram.com/p/CHAishVn7dC/,No comments found,2022-03-22T04:32:01.316Z,,,,,,,,,
https://www.instagram.com/p/CG9rqnGnPWt/,,2022-03-22T04:32:03.476Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/30086717_226598204560907_5529300859185266688_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=4cIg9pxdyt4AX-fJtmp&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9GiODJqtpl-6h70sga_tQjO5qs7suIWSWGa6lHhBcMjA&oe=623F4D7B&_nc_sid=705020,sgchildrensoc,https://www.instagram.com/sgchildrensoc,#bodysafety #bodysafetyskills #childsexualabuseprevention #kidzlive #sgchildrensociety,0,0,2020-10-30T10:14:00.000Z,17875125028977952,1646646616
https://www.instagram.com/p/CG7IYRaHif8/,,2022-03-22T04:32:05.373Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/10643973_754785387911200_415558981_a.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=zTZGwgyf54UAX_0-Ump&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-0ueWMwbiGo16f8t_OX1FX85agOyGQk0vpA9nYew3WfA&oe=6240F22B&_nc_sid=705020,sock_sunshine,https://www.instagram.com/sock_sunshine,"Hi, can i share this? It's so informative!",1,0,2020-10-29T15:30:12.000Z,17847932780396315,833921933
https://www.instagram.com/p/CG7IYRaHif8/,,2022-03-22T04:32:05.373Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/120140465_811901809619190_2675566253806309455_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IQLbp328UqUAX-rwQ3G&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8-fYj_zQQgUDhMi0inM7X9YLZdLFRHX_DytXj5rI2riQ&oe=6240A93F&_nc_sid=705020,ispcanglobal,https://www.instagram.com/ispcanglobal,Great messages. Thank you.  Holly,1,0,2020-10-29T15:28:36.000Z,18140595673129181,15896523524
https://www.instagram.com/p/CG4md43H9o2/,No comments found,2022-03-22T04:32:06.431Z,,,,,,,,,
https://www.instagram.com/p/CG1_uiYgMiV/,No comments found,2022-03-22T04:32:07.520Z,,,,,,,,,
https://www.instagram.com/p/CGwyyvjnpBM/,,2022-03-22T04:32:10.583Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/120140465_811901809619190_2675566253806309455_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IQLbp328UqUAX-rwQ3G&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8-fYj_zQQgUDhMi0inM7X9YLZdLFRHX_DytXj5rI2riQ&oe=6240A93F&_nc_sid=705020,ispcanglobal,https://www.instagram.com/ispcanglobal,So cute,0,0,2020-10-26T16:18:59.000Z,17887105249761794,15896523524
https://www.instagram.com/p/CGrrYjnnfeh/,No comments found,2022-03-22T04:32:11.245Z,,,,,,,,,
https://www.instagram.com/p/CGpK6v0H2vj/,,2022-03-22T04:32:12.097Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/271205095_946267092666042_8981710372762949745_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QiS7sctPBkkAX-Y4sX7&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-UxhEsB07O2c3KPXDmvzR3OMOunvxbbF8db8p7ctEtnA&oe=623F7FA6&_nc_sid=705020,fang.sumer,https://www.instagram.com/fang.sumer,👏🏻,0,0,2020-10-22T11:50:55.000Z,17966714386341170,1047265788
https://www.instagram.com/p/CGmfmAfHojg/,,2022-03-22T04:32:14.229Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/120140465_811901809619190_2675566253806309455_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IQLbp328UqUAX-rwQ3G&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8-fYj_zQQgUDhMi0inM7X9YLZdLFRHX_DytXj5rI2riQ&oe=6240A93F&_nc_sid=705020,ispcanglobal,https://www.instagram.com/ispcanglobal,This is so amazing.,0,0,2020-10-23T00:36:45.000Z,17893802098657609,15896523524
https://www.instagram.com/p/CGmfmAfHojg/,,2022-03-22T04:32:14.229Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/272166842_519978339209684_8889402567273377526_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=VsbwWL1vgrAAX-eovFI&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9dy_7__QsQjf_opPbw53NoUgmRspBE4LOgsuepLBPfRQ&oe=62413267&_nc_sid=705020,scs.bullyfree.sg,https://www.instagram.com/scs.bullyfree.sg,Amazing!,0,0,2020-10-22T06:36:11.000Z,17875653517947908,1915307028
https://www.instagram.com/p/CGmfmAfHojg/,,2022-03-22T04:32:14.229Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/245321370_590904455442630_8705122060232505665_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=3b8pIiwIlqIAX9JpOmk&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8Z923zis0B-FIaJhQIh5l4PPXuPfNFcO4NSKDIlwwPcg&oe=623FDC08&_nc_sid=705020,themindstudio.sg,https://www.instagram.com/themindstudio.sg,@jaydentey2019 @julian.tey ❤️,0,0,2020-10-21T23:01:57.000Z,17870459096043459,40960963775
https://www.instagram.com/p/CGj-JyqADg3/,No comments found,2022-03-22T04:32:14.931Z,,,,,,,,,
https://www.instagram.com/p/CGZOS2cHnhK/,No comments found,2022-03-22T04:32:15.194Z,,,,,,,,,
https://www.instagram.com/p/CGJUZETnpgs/,No comments found,2022-03-22T04:32:15.445Z,,,,,,,,,
https://www.instagram.com/p/CGHwhATHYAw/,No comments found,2022-03-22T04:32:15.799Z,,,,,,,,,
https://www.instagram.com/p/CGFBN4qA4gB/,No comments found,2022-03-22T04:32:16.028Z,,,,,,,,,
https://www.instagram.com/p/CF_7CdhA1lV/,,2022-03-22T04:32:17.886Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/271205095_946267092666042_8981710372762949745_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=QiS7sctPBkkAX-Y4sX7&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-UxhEsB07O2c3KPXDmvzR3OMOunvxbbF8db8p7ctEtnA&oe=623F7FA6&_nc_sid=705020,fang.sumer,https://www.instagram.com/fang.sumer,👏🏻,0,0,2020-10-06T14:38:01.000Z,17847401291360521,1047265788
https://www.instagram.com/p/CF9S-IHHNSL/,No comments found,2022-03-22T04:32:19.024Z,,,,,,,,,
https://www.instagram.com/p/CF4dhO5HtXs/,No comments found,2022-03-22T04:32:19.262Z,,,,,,,,,
https://www.instagram.com/p/CF1sfpOnu6V/,No comments found,2022-03-22T04:32:19.531Z,,,,,,,,,
https://www.instagram.com/p/CFzKW6vH9TK/,,2022-03-22T04:32:20.820Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/12568271_1675175636105151_696356103_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=2hO5KaagyFYAX-B6NMN&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_5PvooY927HUju2-uk318O8V56cgNrdn72E-L2hCQGjw&oe=623F7206&_nc_sid=705020,jteng76,https://www.instagram.com/jteng76,@luisabao_ @awesmazing @candourme @happyrabbit.kc @hazeeelin woman power! Please support! ❤️,2,0,2020-10-01T12:40:11.000Z,17867642318055859,575390539
https://www.instagram.com/p/CFvzVk-oZhI/,,2022-03-22T04:32:23.453Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/275847387_4977787755600900_2715816205997466005_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GrGCnTZHBgMAX_3hDOe&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-kpmWde5ZmKT4E0gWj09ud77Cqou0OPgI1RovLWhe40Q&oe=6240E17E&_nc_sid=705020,aureveoir,https://www.instagram.com/aureveoir,ray is v cute !!,0,0,2020-10-01T14:57:26.000Z,17880739582798040,3166915629
https://www.instagram.com/p/CFt134pHjD2/,,2022-03-22T04:32:25.649Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/233185257_534526961101101_3413958511390661684_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=x_bFcDRCXJsAX9NqO0f&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9DndDzYy5eStOrkjG4KI3oK83LmeGDFhCcO1HrUgoIMA&oe=623FD8E7&_nc_sid=705020,tinker.yg,https://www.instagram.com/tinker.yg,@thedivaeatsprata,1,0,2020-09-30T13:14:37.000Z,18118060657145301,37034924
https://www.instagram.com/p/CFjmLj0HCgC/,No comments found,2022-03-22T04:32:26.346Z,,,,,,,,,
https://www.instagram.com/p/CFgrLGsHsY-/,,2022-03-22T04:32:27.863Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/133679077_410986999952710_8017442924617569609_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ujSrWCt7I9oAX-TUlt8&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT_7iFh1YS2QmZohs8Zvazi50-DyMdGW4X9yxRF_mk2J7A&oe=6240BEEC&_nc_sid=705020,vox.44cc,https://www.instagram.com/vox.44cc,💪🏻,0,0,2020-09-24T07:47:03.000Z,17938487848393990,1834768088
https://www.instagram.com/p/CFd92wRgVM3/,No comments found,2022-03-22T04:32:28.553Z,,,,,,,,,
https://www.instagram.com/p/CFb4TjUnVZm/,No comments found,2022-03-22T04:32:28.840Z,,,,,,,,,
https://www.instagram.com/p/CFZRQSQnT5k/,,2022-03-22T04:32:30.309Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/52147133_315492835983382_8778500866228355072_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=vd1aXR5v1IIAX-Ewv4k&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9y1oJNg-jd5DSYzxGlfGXfGIPwSFTfHy5x7cgrytrDnA&oe=6240CD68&_nc_sid=705020,adriandreamhome,https://www.instagram.com/adriandreamhome,👏🏻👏🏻👏🏻Great 👍🏻👍🏻👍🏻,0,0,2020-09-21T11:38:28.000Z,17852818751296795,8219197271
https://www.instagram.com/p/CFRi4aQH3sc/,No comments found,2022-03-22T04:32:31.078Z,,,,,,,,,
https://www.instagram.com/p/CFHSEzVH1H6/,No comments found,2022-03-22T04:32:31.302Z,,,,,,,,,
https://www.instagram.com/p/CE866QXAXOT/,No comments found,2022-03-22T04:32:31.529Z,,,,,,,,,
https://www.instagram.com/p/CE36h4SnFw8/,No comments found,2022-03-22T04:32:32.383Z,,,,,,,,,
https://www.instagram.com/p/CE1MjN2AOOH/,,2022-03-22T04:32:33.790Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/120140465_811901809619190_2675566253806309455_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=IQLbp328UqUAX-rwQ3G&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8-fYj_zQQgUDhMi0inM7X9YLZdLFRHX_DytXj5rI2riQ&oe=6240A93F&_nc_sid=705020,ispcanglobal,https://www.instagram.com/ispcanglobal,This looks like an session.,0,0,2020-09-07T14:25:32.000Z,17940778984376035,15896523524
https://www.instagram.com/p/CEoUrL7AVML/,No comments found,2022-03-22T04:32:34.434Z,,,,,,,,,
https://www.instagram.com/p/CEl9gk3HcNu/,No comments found,2022-03-22T04:32:34.800Z,,,,,,,,,
https://www.instagram.com/p/CEbcq5xgx4b/,No comments found,2022-03-22T04:32:35.022Z,,,,,,,,,
https://www.instagram.com/p/CEY31oUAmNc/,No comments found,2022-03-22T04:32:35.218Z,,,,,,,,,
https://www.instagram.com/p/CERKJEXHW6d/,No comments found,2022-03-22T04:32:35.452Z,,,,,,,,,
https://www.instagram.com/p/CEJbB8nAq82/,No comments found,2022-03-22T04:32:35.767Z,,,,,,,,,
https://www.instagram.com/p/CD3aHBGnwBQ/,No comments found,2022-03-22T04:32:36.019Z,,,,,,,,,
https://www.instagram.com/p/CD01iZQnmgn/,No comments found,2022-03-22T04:32:36.263Z,,,,,,,,,
https://www.instagram.com/p/CDyYh42naB7/,No comments found,2022-03-22T04:32:36.530Z,,,,,,,,,
https://www.instagram.com/p/CDvrFIVA8WC/,No comments found,2022-03-22T04:32:36.790Z,,,,,,,,,
https://www.instagram.com/p/CDpp9W_I-cb/,No comments found,2022-03-22T04:32:36.995Z,,,,,,,,,
https://www.instagram.com/p/CDlRKTinzAG/,No comments found,2022-03-22T04:32:37.296Z,,,,,,,,,
https://www.instagram.com/p/CDdRdvLD-FY/,No comments found,2022-03-22T04:32:37.512Z,,,,,,,,,
https://www.instagram.com/p/CDN0uYhj2Nb/,No comments found,2022-03-22T04:32:37.724Z,,,,,,,,,
https://www.instagram.com/p/CDI9IOoHFGV/,No comments found,2022-03-22T04:32:38.010Z,,,,,,,,,
https://www.instagram.com/p/CDBTg28H8bR/,No comments found,2022-03-22T04:32:38.254Z,,,,,,,,,
https://www.instagram.com/p/CC-pNC6AtgM/,No comments found,2022-03-22T04:32:38.504Z,,,,,,,,,
https://www.instagram.com/p/CC5rgVQgVUQ/,No comments found,2022-03-22T04:32:38.721Z,,,,,,,,,
https://www.instagram.com/p/CCvVKnbnuEE/,No comments found,2022-03-22T04:32:38.977Z,,,,,,,,,
https://www.instagram.com/p/CCqH98QH1kw/,,2022-03-22T04:32:40.157Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/58409833_1999381980356820_1422638780711436288_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=AeDsuAHPd4UAX9rvU9h&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8TApMtsOp0u6opEEOPyH04vGq2BLn3A659dQWZ4R1jTw&oe=623F8B2F&_nc_sid=705020,tiny.feat,https://www.instagram.com/tiny.feat,I like this - getting youth to talk about strengths.,1,0,2020-07-15T13:04:12.000Z,18106552972144489,10497995179
https://www.instagram.com/p/CClAJceHAmw/,No comments found,2022-03-22T04:32:41.214Z,,,,,,,,,
https://www.instagram.com/p/CCapetPnpZf/,No comments found,2022-03-22T04:32:41.461Z,,,,,,,,,
https://www.instagram.com/p/CCVkZX0nLz4/,,2022-03-22T04:32:42.680Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/184956161_1169248080181340_5945692258792782264_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dZsACydVA0EAX9CQo5p&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9IIxvUnMcvGVUCoNOT7cNxiNlIpD0aWo58zmx7EB4qHQ&oe=624075C8&_nc_sid=705020,rinnayeo,https://www.instagram.com/rinnayeo,@wxn.si aiyo 🔥🔥😍,1,0,2020-07-07T13:41:19.000Z,17869301458861434,3043755231
https://www.instagram.com/p/CCVkZX0nLz4/,,2022-03-22T04:32:42.680Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/185163651_1371986256516122_5621002772172621023_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YEr7jhZxfvMAX-JjMbb&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8ByYUB9MYyulO1FtVYLIZhgj_vZ7tEggYd1iSQ8v-M1Q&oe=62404DB3&_nc_sid=705020,yiii._.j1ng,https://www.instagram.com/yiii._.j1ng,@wxn.si 😍😍😍,1,0,2020-07-07T10:19:27.000Z,17955296719340122,6880074754
https://www.instagram.com/p/CCPixkQnI_1/,,2022-03-22T04:32:44.243Z,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=XvygljXaX5wAX_dAQl9&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4&oh=00_AT-I157CDwXKnlRm1P5KDcZp7mNJO70H-LdGyL1Jk5c-ng&oe=6240714F&_nc_sid=83d603,aaxxn._,https://www.instagram.com/aaxxn._,#StoneDovesForever,0,0,2020-07-05T06:02:47.000Z,17863082137931265,1467452702
https://www.instagram.com/p/CCDJrf_FrKn/,No comments found,2022-03-22T04:32:44.988Z,,,,,,,,,
https://www.instagram.com/p/CB4bBxwDIjY/,No comments found,2022-03-22T04:32:45.229Z,,,,,,,,,
https://www.instagram.com/p/CBxXlumn1g1/,No comments found,2022-03-22T04:32:45.465Z,,,,,,,,,
https://www.instagram.com/p/CBu0drGnDsa/,No comments found,2022-03-22T04:32:45.712Z,,,,,,,,,
https://www.instagram.com/p/CBrfsXwodTX/,,2022-03-22T04:32:47.373Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/50005878_229944697912638_1877712968272052224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=LozwLRRXSEMAX88tUeU&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT-p2L2pSzk6kgDptm4jO174sdAlt7r453zY-797daYeqQ&oe=623F7D45&_nc_sid=705020,luxemontresg,https://www.instagram.com/luxemontresg,Happy Father’s Day! ❤️,0,0,2020-06-21T07:49:54.000Z,17853027242101965,9531692218
https://www.instagram.com/p/CBm09dUAVuS/,No comments found,2022-03-22T04:32:48.258Z,,,,,,,,,
https://www.instagram.com/p/CBh8ln4Heor/,No comments found,2022-03-22T04:32:48.802Z,,,,,,,,,
https://www.instagram.com/p/CBVFbcIHmEg/,,2022-03-22T04:32:50.044Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/185163651_1371986256516122_5621002772172621023_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=YEr7jhZxfvMAX-JjMbb&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8ByYUB9MYyulO1FtVYLIZhgj_vZ7tEggYd1iSQ8v-M1Q&oe=62404DB3&_nc_sid=705020,yiii._.j1ng,https://www.instagram.com/yiii._.j1ng,@rinnayeo @_lyx._.joyce got @solomon.sensei sia,0,3,2020-06-12T18:21:28.000Z,17851386359105542,6880074754
https://www.instagram.com/p/CBNXCwJHIx5/,No comments found,2022-03-22T04:32:50.930Z,,,,,,,,,
https://www.instagram.com/p/CBDCTOqH8mH/,,2022-03-22T04:32:55.029Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/65311409_586344865221845_2554932356259512320_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=fJebx7rNWYQAX9665wb&tn=np9cglJokbU76B4C&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT9lz2Fgi2PnciQQiGazRrNSqu7D-p9G5zZSXA01p8sw3A&oe=623FBF3D&_nc_sid=705020,tahamattar,https://www.instagram.com/tahamattar,Such lovely and positive thoughts! 👏,2,0,2020-06-05T10:20:53.000Z,18118128682118944,7537484271
https://www.instagram.com/p/CBAed-tnU_m/,,2022-03-22T04:32:57.824Z,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/150678252_759249631374117_3371936358897165148_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4DtZQkYG4LUAX8AnAFm&edm=AId3EpQBAAAA&ccb=7-4&oh=00_AT8DXL-Ss9zc04WFbCvAUU0My1gEMYb7iTBpp4Pr04j1kA&oe=623FC811&_nc_sid=705020,liatstagram,https://www.instagram.com/liatstagram,My bro 💯💯💯,2,0,2020-06-04T12:42:44.000Z,17890204555553878,1457483
