postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,profileUrl,username,fullName,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,location,locationId,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5
https://www.instagram.com/p/Ca6mRkdpaZJ/,"MSF will work with Singaporeans to build a resilient Singapore, as we continue our battle against the Covid-19 pandemic. MSF will be introducing new, and enhancing existing initiatives to continue to help families become stronger.

Swipe the images for an overview of our main announcements. More details on our #SGBudget2022 announcements can be found here: https://go.gov.sg/msfcos2022",0,42,2022-03-10T07:52:07.000Z,false,true,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/275450540_4922510144507676_975306319363797184_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=C1q0SV-nia0AX9mUwM1&tn=Sdxcu9xVf-bu1dRS&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDcxMTI0NzY3MTQ0OTU2MA%3D%3D.2-ccb7-4&oh=00_AT8giNs1cEiYxSxJ-hxK37ioA4ayu3X7lpM0NhOvaPzykg&oe=624041F1&_nc_sid=83d603,2790711247671449560_1993519912,2022-03-22T06:07:21.747Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca6mRkdpaZJ/,"MSF will work with Singaporeans to build a resilient Singapore, as we continue our battle against the Covid-19 pandemic. MSF will be introducing new, and enhancing existing initiatives to continue to help families become stronger.

Swipe the images for an overview of our main announcements. More details on our #SGBudget2022 announcements can be found here: https://go.gov.sg/msfcos2022",0,42,2022-03-10T07:52:07.000Z,false,true,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/275497377_493509725594957_4083714694887937811_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=U9Pxf0scgKYAX_eSPwj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDcxMTI0NzcwNDk5MTkzOQ%3D%3D.2-ccb7-4&oh=00_AT9D9VOGAVAYaz240AC5uNLTAb3SZESW4RBIcOXPUqz5-Q&oe=62413E39&_nc_sid=83d603,2790711247704991939_1993519912,2022-03-22T06:07:21.747Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca6mRkdpaZJ/,"MSF will work with Singaporeans to build a resilient Singapore, as we continue our battle against the Covid-19 pandemic. MSF will be introducing new, and enhancing existing initiatives to continue to help families become stronger.

Swipe the images for an overview of our main announcements. More details on our #SGBudget2022 announcements can be found here: https://go.gov.sg/msfcos2022",0,42,2022-03-10T07:52:07.000Z,false,true,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/275508432_331271148960762_1445529313417241319_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=CeT5fR2c8gwAX9VexHA&tn=Sdxcu9xVf-bu1dRS&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDcxMTI0NzY4ODM5MzkwNw%3D%3D.2-ccb7-4&oh=00_AT86gKcMS5wIJs_KjZpGGXo39WZ-hLTFtxP4H8btcW5BRQ&oe=6240DB3E&_nc_sid=83d603,2790711247688393907_1993519912,2022-03-22T06:07:21.747Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca6mRkdpaZJ/,"MSF will work with Singaporeans to build a resilient Singapore, as we continue our battle against the Covid-19 pandemic. MSF will be introducing new, and enhancing existing initiatives to continue to help families become stronger.

Swipe the images for an overview of our main announcements. More details on our #SGBudget2022 announcements can be found here: https://go.gov.sg/msfcos2022",0,42,2022-03-10T07:52:07.000Z,false,true,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/275409127_1119976928543547_6817132272731879228_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=zffd4EG_FoEAX9wh53E&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc5MDcxMTI0NzY5NjgyMDE5MQ%3D%3D.2-ccb7-4&oh=00_AT-9lBkwyXXl5Hu3EVTlGe0L3YVHLpTI8flNI_BD41scCg&oe=624072FF&_nc_sid=83d603,2790711247696820191_1993519912,2022-03-22T06:07:21.747Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/Ca1CIpcJiVF/,"Happy International Women’s Day!

Many incredible women have helped shape Singapore's history and society in big and small ways. Let’s remember to support our women’s progress and celebrate their achievements as we inspire the next generation of Singapore women!

#IWD2022 #CelebratingSGWomen",0,25,2022-03-08T04:00:07.000Z,false,false,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/275404463_504212797773909_2268377246536606332_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=xTywPaMK-YYAX_IkwHU&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4OTE0NDkzNDU3MDQwMzE0MQ%3D%3D.2-ccb7-4&oh=00_AT-z0TOfr6QRj2jxviJklfkBrRd07KYP1dibmVFyADkfog&oe=62411C38&_nc_sid=83d603,2789144934570403141_1993519912,2022-03-22T06:07:21.965Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/Cad3CjGBvLe/,"#LetsMeet Phillip Tan, recipient of the MSF Outstanding Lifetime Volunteer Award, who has served in the social service sector for 39 years. A champion for community giving, Phillip has helmed @comchestsg since 2013. He believes everyone, including the young, has the capacity to give back and help those in need. One of his many notable contributions was leading the Care and Share @ SG50 Movement which saw 240 social service agencies raise a total of $800 million.

“The most rewarding part about volunteering is the smiles of happiness from the faces of service users and their caregivers and knowing that the little you’ve done has made a difference to people’s lives.

My advice to new volunteers is to enjoy volunteerism, don’t treat it as a chore. Enjoy the companionship and the lifelong friendship with your fellow volunteers and beneficiaries. Don’t worry about the result, just focus on doing good.”

If you are looking for ways to make a difference, join us and our partners to nurture and build lives together. Visit msf.gov.sg/volunteer to learn more!

#MSFCareNetwork",0,33,2022-02-27T04:00:38.000Z,false,false,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/274888806_499189428234791_382406728753988482_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=aXnFuhOluZoAX-akEuj&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4MjYyMjIxMjQ2Mzk4MTI3OA%3D%3D.2-ccb7-4&oh=00_AT9TjC0TcFdJXGWROQHOVKhmzHJ_Zo0LJJm8DXcnF61umw&oe=6240A144&_nc_sid=83d603,2782622212463981278_1993519912,2022-03-22T06:07:22.188Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CaYt1w-JRqP/,"Meet our scholar, Kirsten Ho, a Senior Early Childhood Officer at @beanstalksingapore (ECDA). She graduated with a Bachelors in Psychology from Yale-NUS College, and a Master in Child Development from University College London.

“When I was young, I frequently helped to babysit children. I didn’t just enjoy playing with the babies and toddlers – I loved taking care of them, teaching them, and watching them explore the world. It was the beginning of my interest in child development. 

I applied for MSF’s scholarships and pursued opportunities such as the exchange programme in the United States in my third year of university, and in London for my Master’s programme. These had broadened my understanding on child development and education beyond Singapore.

As a policy officer, I develop and review policies and programmes, where I conduct research and collaborate regularly with stakeholders. MSF is the place for you if you enjoy working with people and are passionate about making a difference.”

At MSF, we develop talent to its fullest potential and provide a meaningful career. Learn more at go.gov.sg/msf-scholarships.

First published in BrightSparks February 2022. Reproduced with permission.",0,76,2022-02-25T04:04:03.000Z,false,false,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/274564115_527582795320830_7893236744237699390_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tAJRzRef8B0AX-UeqXs&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc4MTE3NDM3NjcwODc3NDU0Mw%3D%3D.2-ccb7-4&oh=00_AT-5XlbGyyI_QzziwDUNRN2hQvCi8Jijt_sJzP5feU-mcA&oe=623F79FD&_nc_sid=83d603,2781174376708774543_1993519912,2022-03-22T06:07:22.426Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CZ5z8pdB83m/,"#LetsMeet Betty Chen, a recipient of the MSF Outstanding Lifetime Volunteer Award. At 95, Mrs Chen is a pioneer in the social service sector. She is an advocate for women’s development in Singapore, having served as the president of the Chinese Women’s association for 26 years. She is also passionate about caring for elderly and managed the Henderson Senior Citizens’ Home for 32 years where she forged best practices in senior care. Over the decades, she has raised funds for countless social causes and charities.
 
Encouraging the next generation of volunteers, Mrs Chen said: “Volunteering should be undertaken with genuine interest, intent and commitment. If one is truly interested in a project, you will find out how to make your efforts work. All problems can be solved somehow, if you work at it with fellow interested persons who enjoy challenges. I’m also pleased that there are more young people starting associations to help others. It is wonderful to see.”

Join us and our partners to nurture and build lives together, visit msf.gov.sg/volunteer to find out more!

#MSFCareNetwork",1,42,2022-02-13T04:00:58.000Z,false,false,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/273932488_331652655560948_3462091721299997360_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=4b42GeUCH9gAX9D4uAL&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3MjQ3NTUxMzY3NDM4NjkxOA%3D%3D.2-ccb7-4&oh=00_AT_xSZBy0LccAoc3Nn9SYN7v7zfwOn47w9Yf5MDpOMMdkg&oe=62408D67&_nc_sid=83d603,2772475513674386918_1993519912,2022-03-22T06:07:22.762Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CZ0vBemhncN/,"Family Service Centres (FSC) play a key role in building strong and stable families in Singapore today. They serve individuals and families who need support, to help them cope better with their challenges. However, not many may know that the FSC concept was one of the contributions of pioneer social worker, Thung Syn Neo. 

Starting out as a medical social worker before she became a social work lecturer, Syn Neo eventually took on the role of Director of the Development Division at the then-Ministry of Social Affairs. 

While at the ministry, she led a team of social welfare officers to develop a pilot project for a one-stop community-based centre providing services to support needy families. Partly funded by UNICEF (United Nations Children's Fund), this pilot project helped to bring social work efforts into the community and marked the start of the FSCs we are now familiar with. There are 48 FSCs located around the island today.
 
#CelebratingSGWomen",1,34,2022-02-11T04:41:43.000Z,false,false,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/273580377_312968197541083_2003002288926975665_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Ye1tSnTUPz4AX-gFKrk&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc3MTA0NjQ4MDUwMzc5NzUxNw%3D%3D.2-ccb7-4&oh=00_AT_hN92ef6U5rGPlhPXrIr-n4ufblLAc6pLmMApgEBRd_Q&oe=6240E7F4&_nc_sid=83d603,2771046480503797517_1993519912,2022-03-22T06:07:23.011Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
https://www.instagram.com/p/CZaskWuJBSu/,MSF wishes everyone joy and good health in the Year of the Tiger! Happy Lunar New Year!,0,14,2022-02-01T02:00:05.000Z,false,false,Video,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/273033916_160822396282772_7757368594424821261_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ZKAKYAYdWjAAX8CX5Gg&tn=Sdxcu9xVf-bu1dRS&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc2MzcxNzMzMzY4OTMwODMzNA%3D%3D.2-ccb7-4&oh=00_AT8oG5b2DovT9mPiFByT9ZxuhT20aSa9mOc9Es9mpx6Xyw&oe=624086FC&_nc_sid=83d603,2763717333689308334_1993519912,2022-03-22T06:07:23.258Z,https://www.instagram.com/msfcares/,https://scontent-vie1-1.cdninstagram.com/v/t50.2886-16/272938933_469359191501061_3803500383609861652_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=rAJaf0N5CzcAX9K0Xzx&tn=Sdxcu9xVf-bu1dRS&edm=AABBvjUBAAAA&vs=17843692646724160_1445038248&_nc_vs=HBksFQAYJEdMVzNSQkFGcWVFejRhb0JBQlMySUhSeXY4ZzBia1lMQUFBRhUAAsgBABUAGCRHQUJKUmhEX3JDYlVtVndBQUlmRWFhdVIwLXRSYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACb81pr9hszHPxUCKAJDMywXQBQhysCDEm8YEmRhc2hfYmFzZWxpbmVfMl92MREAdeoHAA%3D%3D&ccb=7-4&oe=623B8BD2&oh=00_AT8SasmW_tcjseN2x5h0Ax0T4rsf557gbZnKQ0OrKqn8qA&_nc_sid=83d603,253,,,,,,,,,,,,
https://www.instagram.com/p/CZRQXJogI3n/,"On Sunday, we conducted a poll on our Instagram story to ask whether husbands or wives were more likely to prepare dinner after work. These were some of your responses.

Do you agree? Share with us some ways on how you and your partner help each other at home.

#CelebratingSGWomen",1,15,2022-01-28T10:00:23.000Z,false,false,Photo,https://www.instagram.com/msfcares,msfcares,MSF Singapore,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/272697368_634738177608663_1638307162825264229_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8KnufEOSKHUAX8IYr5r&edm=AABBvjUBAAAA&ccb=7-4&ig_cache_key=Mjc2MTA2MDAwNjE5MDE1NzI4Nw%3D%3D.2-ccb7-4&oh=00_AT_md0GkYHOse6iMGACbsVRgL6u7RCBGsXiK1GC0iD75lA&oe=6240F8C5&_nc_sid=83d603,2761060006190157287_1993519912,2022-03-22T06:07:23.499Z,https://www.instagram.com/msfcares/,,,,,,,,,,,,,,
